Id,CreationDate,PostId,RelatedPostId,LinkTypeId
1219888,2020-12-02T13:53:29.463,47751,52587,1
1220043,2020-12-07T02:01:45.747,47751,9238,3
1220042,2020-12-07T02:01:45.747,47751,52587,3
778007,2017-07-05T19:45:05.870,47757,28903,1
778021,2017-07-05T20:48:45.837,47761,38369,1
778022,2017-07-05T20:53:35.700,47761,38369,3
778088,2017-07-06T03:11:13.607,47769,46762,1
779658,2017-07-09T00:55:15.983,47831,44161,1
779725,2017-07-09T08:13:26.100,47838,7661,1
781986,2017-07-18T18:36:45.797,47850,48039,1
780042,2017-07-10T17:22:26.910,47863,25737,1
780227,2017-07-11T07:52:56.377,47885,27082,1
780229,2017-07-11T07:52:56.377,47885,30428,1
780230,2017-07-11T07:52:56.377,47885,35916,1
780228,2017-07-11T07:52:56.377,47885,37198,1
780563,2017-07-12T14:53:28.543,47918,47915,1
783855,2017-07-22T15:03:32.530,47918,47915,3
780679,2017-07-13T01:14:59.173,47927,9122,1
780950,2017-07-14T02:25:55.550,47965,47078,1
781005,2017-07-14T04:31:52.480,47966,28903,1
783856,2017-07-22T15:09:42.623,47966,28903,3
781428,2017-07-16T02:43:59.897,47999,44010,1
781896,2017-07-18T09:42:16.633,48003,35253,1
781897,2017-07-18T09:42:16.633,48003,44720,1
781587,2017-07-17T01:02:48.407,48017,47078,1
781750,2017-07-17T17:28:03.563,48028,10717,1
782132,2017-07-19T03:54:02.383,48041,47078,1
782618,2017-07-21T04:25:48.087,48080,47904,1
784161,2017-07-24T11:42:38.013,48080,47904,3
783825,2017-07-22T11:06:05.983,49110,21832,1
783824,2017-07-22T11:06:05.983,49110,46502,1
1046346,2019-04-13T09:29:01.227,49116,52060,1
783975,2017-07-22T22:18:35.007,49123,9122,1
784343,2017-07-25T00:17:32.333,49168,3028,1
784817,2017-07-27T20:28:28.103,49168,3028,3
784381,2017-07-25T08:06:24.087,49169,29971,1
784517,2017-07-25T21:57:59.170,49198,49169,1
784687,2017-07-26T23:21:26.470,49207,884,1
996223,2018-08-11T13:49:35.067,49214,17309,1
784650,2017-07-26T15:47:22.557,49219,4602,1
784651,2017-07-26T15:47:48.503,49219,21785,1
784865,2017-07-28T05:58:36.623,49231,743,1
784864,2017-07-28T05:58:36.623,49231,32923,1
784972,2017-07-28T19:07:08.177,49258,367,1
785902,2017-07-28T23:31:40.810,49258,40542,1
786182,2017-07-30T02:05:17.393,49282,7168,1
786914,2017-08-01T14:19:11.117,49335,44804,1
787016,2017-08-01T21:36:35.197,49335,44804,3
787550,2017-08-03T16:07:56.400,49376,5814,1
787712,2017-08-04T04:31:24.820,49387,18267,1
788063,2017-08-05T08:39:58.733,49406,41426,1
788613,2017-08-07T01:58:19.603,49434,707,1
792003,2017-08-15T17:50:28.807,49434,707,3
998467,2018-08-20T15:59:14.520,49439,2294,1
788993,2017-08-08T12:47:45.780,49439,18578,1
789125,2017-08-08T22:23:09.013,49458,36873,1
789581,2017-08-10T05:05:50.763,49493,6115,1
789580,2017-08-10T05:05:50.763,49493,35246,1
789922,2017-08-11T00:48:38.533,49518,2161,1
791416,2017-08-14T04:13:26.313,49527,47908,1
790643,2017-08-11T16:26:38.957,49528,4428,1
792475,2017-08-16T23:21:38.163,49528,4428,3
792293,2017-08-16T12:32:27.173,49568,10412,3
792705,2017-08-17T16:38:00.693,49593,244,1
792452,2017-08-16T22:33:29.623,49610,25756,1
792490,2017-08-16T23:46:46.453,49629,2843,1
793071,2017-08-18T18:52:05.077,49656,49413,1
793072,2017-08-18T19:05:12.290,49660,49665,1
793309,2017-08-19T13:32:17.147,49676,49675,1
793842,2017-08-21T02:24:22.937,49698,5528,1
794290,2017-08-22T15:33:36.777,49720,9611,1
798078,2017-09-20T12:35:09.393,49720,9611,3
1172190,2020-06-13T23:47:30.610,49802,68827,1
795368,2017-08-27T13:01:43.767,49806,32247,1
795367,2017-08-27T12:51:00.310,49828,692,1
795557,2017-08-28T16:50:56.140,49858,49735,1
801178,2017-09-22T06:59:36.080,49866,27,1
795793,2017-08-29T17:22:17.157,49882,16190,1
1004766,2018-09-25T12:26:51.253,49894,1732,1
1257299,2021-02-07T22:47:56.920,49894,1732,3
796009,2017-08-31T06:48:39.150,49910,23154,1
796180,2017-09-01T05:17:36.753,49910,23154,3
796070,2017-08-31T14:48:38.607,49913,7291,1
797174,2017-09-08T18:45:50.793,49931,47078,1
798077,2017-09-20T12:34:29.723,49931,47078,3
796391,2017-09-02T07:41:48.267,49941,47078,1
806661,2017-09-29T15:21:05.750,49941,47078,3
796444,2017-09-02T13:26:47.300,49947,1743,1
815187,2017-10-08T00:30:26.737,49949,47078,1
797126,2017-09-08T00:44:34.390,49996,10883,1
797171,2017-09-08T17:55:32.270,49996,10883,3
797070,2017-09-06T19:58:25.460,50020,4249,1
797114,2017-09-07T16:06:06.827,50020,4249,3
797193,2017-09-08T19:31:15.107,50047,43344,1
797351,2017-09-11T19:23:39.753,50089,959,1
843667,2017-11-05T12:26:55.297,50097,47078,1
797475,2017-09-13T18:33:19.317,50108,707,1
797705,2017-09-15T17:22:07.400,50129,47078,1
797997,2017-09-19T15:36:57.310,50139,9196,1
797694,2017-09-15T16:27:34.200,50159,6916,1
797852,2017-09-18T09:35:31.003,50169,27,1
797853,2017-09-18T09:35:31.003,50169,246,1
797937,2017-09-19T01:04:58.890,50202,50047,1
798047,2017-09-19T19:42:27.403,50207,31441,1
798106,2017-09-20T20:17:37.560,50233,9319,1
798105,2017-09-20T20:17:37.560,50233,35597,1
798117,2017-09-20T21:37:30.183,50233,45264,1
802113,2017-09-25T21:18:46.297,50235,28903,1
802115,2017-09-25T21:40:12.130,50235,41553,1
1089936,2019-08-10T08:50:36.327,50298,52060,1
805379,2017-09-27T07:20:52.650,50314,7658,1
1001239,2018-09-11T16:49:43.173,50322,244,1
806662,2017-09-29T15:23:30.020,50322,4988,1
805839,2017-09-28T03:56:15.420,50355,21200,1
805926,2017-09-28T06:15:35.893,50357,1235,1
805963,2017-09-28T08:25:03.847,50363,1073,1
805964,2017-09-28T08:25:03.847,50363,15514,1
844267,2017-11-12T08:07:28.463,50391,49589,1
812341,2017-10-05T19:15:13.443,50469,49398,1
817200,2017-10-09T14:29:14.950,50469,49398,3
813787,2017-10-06T21:56:03.393,50495,47544,1
814133,2017-10-07T04:00:11.317,50499,16668,1
816230,2017-10-08T20:12:23.157,50513,29398,1
836551,2017-10-23T17:33:18.907,50513,29398,3
817208,2017-10-09T14:40:17.070,50531,44613,1
817957,2017-10-09T23:58:51.963,50533,7813,1
817293,2017-10-09T15:53:10.837,50535,49827,1
822922,2017-10-11T23:32:30.790,50547,32856,1
824199,2017-10-12T23:25:59.140,50568,45312,1
824198,2017-10-12T23:25:59.140,50568,49159,1
826249,2017-10-14T11:33:03.180,50590,42078,1
828415,2017-10-16T00:27:23.510,50611,47078,1
831454,2017-10-18T13:52:05.160,50636,35588,1
836432,2017-10-23T13:17:16.920,50636,35588,3
831504,2017-10-18T14:15:39.093,50645,24533,1
832110,2017-10-18T22:58:03.693,50651,8782,1
832082,2017-10-18T21:56:28.993,50651,35083,1
833344,2017-10-19T20:49:13.483,50651,8782,3
833670,2017-10-20T02:01:06.183,50661,2591,1
833835,2017-10-20T08:50:21.147,50661,2591,3
836226,2017-10-23T05:49:02.713,50691,9238,1
836248,2017-10-23T06:33:23.667,50691,35979,1
838471,2017-10-26T08:06:08.263,50705,42336,1
837779,2017-10-24T23:39:07.047,50719,14821,1
840243,2017-10-29T20:41:17.843,50771,17273,1
840618,2017-10-30T14:00:10.657,50771,17273,3
840326,2017-10-30T00:46:41.730,50777,23705,1
840900,2017-10-30T23:50:57.480,50786,9938,1
842377,2017-11-02T14:51:49.117,50789,9319,1
841161,2017-10-31T14:27:17.053,50789,50211,1
842946,2017-11-03T13:18:00.547,50831,34429,1
843231,2017-11-03T22:17:00.867,50834,8870,1
843232,2017-11-03T22:17:00.867,50834,10612,1
843455,2017-11-04T09:20:24.390,50848,15143,1
843619,2017-11-05T01:44:57.303,50856,47078,1
843751,2017-11-06T15:23:01.843,50877,5264,1
843818,2017-11-06T18:58:28.557,50893,50755,1
843861,2017-11-07T01:07:20.170,50896,44937,1
844118,2017-11-10T13:57:32.347,50946,4806,1
844117,2017-11-10T13:57:32.347,50946,36266,1
844193,2017-11-11T15:09:38.587,50955,1623,1
844380,2017-11-13T02:51:01.420,50988,10056,1
844379,2017-11-13T02:50:03.263,50988,17085,1
844378,2017-11-13T02:50:03.263,50988,23234,1
844377,2017-11-13T02:48:26.373,50988,38397,1
844381,2017-11-13T02:51:01.420,50988,41650,1
844649,2017-11-16T02:05:21.830,51028,8852,1
844623,2017-11-15T23:57:52.473,51028,13401,1
844763,2017-11-17T01:03:48.047,51039,33036,1
844748,2017-11-16T20:59:47.393,51039,50611,1
845030,2017-11-20T00:35:26.310,51090,32140,1
845102,2017-11-20T09:49:18.767,51098,9238,1
1457313,2023-11-01T15:17:23.380,51103,53815,1
854289,2017-11-23T09:17:08.857,51128,50047,1
854755,2017-11-24T05:19:34.783,51143,21421,1
854756,2017-11-24T05:19:34.783,51143,37309,1
855003,2017-11-24T16:01:18.360,51149,20861,1
855037,2017-11-24T17:25:55.010,51150,244,1
855626,2017-11-25T19:30:46.767,51159,16814,1
866696,2017-11-30T19:28:31.340,51188,47908,1
1201778,2020-09-08T21:52:20.883,51188,67663,1
867599,2017-12-01T15:48:13.020,51217,37598,1
867674,2017-12-01T20:38:10.433,51226,46117,1
998805,2018-08-22T11:11:49.423,51235,56619,1
999805,2018-08-27T20:16:15.083,51235,56619,3
869618,2017-12-11T00:03:38.177,51277,35317,1
868806,2017-12-08T09:36:07.143,51306,46964,1
869968,2017-12-12T20:18:18.200,51371,49256,1
870065,2017-12-13T07:08:37.813,51388,18493,1
870353,2017-12-14T10:52:45.813,51409,7577,1
988517,2018-07-19T14:29:14.930,51414,54262,1
870501,2017-12-15T01:10:41.783,51426,5842,1
870937,2017-12-17T16:46:51.243,51460,38801,1
871646,2017-12-21T22:47:03.153,51460,38801,3
871568,2017-12-21T10:07:20.053,51494,49110,1
871654,2017-12-21T23:56:11.850,51509,16946,1
1067181,2019-07-03T11:45:34.260,51537,692,1
872482,2017-12-29T18:23:23.650,51562,36266,1
872684,2017-12-31T12:54:53.643,51607,29119,1
873143,2018-01-03T16:36:17.340,51607,29119,3
873020,2018-01-02T17:03:35.017,51626,244,1
873101,2018-01-03T10:44:32.247,51642,1696,1
873958,2018-01-15T19:34:19.820,51642,1823,1
873140,2018-01-03T12:54:04.507,51643,47078,1
873208,2018-01-04T12:59:15.767,51643,47078,3
873147,2018-01-03T21:35:43.327,51648,47385,1
873230,2018-01-04T18:47:59.267,51653,12518,1
873353,2018-01-07T12:12:00.677,51695,338,1
873350,2018-01-07T12:10:54.787,51695,31514,1
873352,2018-01-07T12:12:00.677,51695,31876,1
873351,2018-01-07T12:11:32.377,51695,38398,1
873407,2018-01-08T01:08:26.247,51707,9122,1
873562,2018-01-10T15:21:56.243,51738,10164,1
873662,2018-01-12T16:06:38.513,51754,2193,1
873738,2018-01-13T01:47:38.737,51774,36433,1
873877,2018-01-14T20:18:00.033,51801,29342,1
873889,2018-01-15T07:24:31.040,51810,51800,1
873957,2018-01-15T18:39:22.317,51817,9238,1
874025,2018-01-16T11:50:36.470,51828,51823,1
875299,2018-01-21T14:14:48.807,51872,5291,1
875528,2018-01-23T09:15:43.360,51899,15930,1
1293873,2021-08-17T07:32:45.423,51913,32872,1
991410,2018-07-27T11:31:50.347,51913,52060,1
877147,2018-01-25T15:38:55.487,51925,2781,1
875720,2018-01-24T16:42:47.720,51937,42979,1
875722,2018-01-24T17:07:34.567,51937,42979,3
1257451,2021-02-10T09:02:47.717,51994,42782,1
881143,2018-02-04T19:54:26.393,52006,52060,1
878276,2018-01-30T20:02:22.663,52019,44235,1
1055431,2019-05-20T03:21:14.360,52019,52587,1
1057373,2019-05-26T22:03:57.270,52019,52587,3
878587,2018-02-01T09:38:13.000,52027,30450,1
878544,2018-02-01T03:06:42.700,52031,8790,1
1207510,2020-09-23T13:01:07.237,52060,32872,1
879597,2018-02-02T20:32:34.057,52060,47078,1
879909,2018-02-03T05:35:36.290,52069,47078,1
879910,2018-02-03T05:42:27.370,52069,52060,1
880529,2018-02-03T23:43:35.480,52069,47078,3
880530,2018-02-03T23:43:35.480,52069,52060,3
880361,2018-02-03T20:06:11.070,52075,32193,1
880853,2018-02-04T11:41:20.070,52075,32193,3
881139,2018-02-04T19:49:45.563,52085,47078,1
881060,2018-02-04T17:32:30.203,52085,52060,1
881884,2018-02-05T18:39:32.840,52085,47078,3
881883,2018-02-05T18:39:32.840,52085,52060,3
881997,2018-02-05T21:13:50.857,52096,7615,1
895442,2018-02-22T15:31:03.520,52114,27108,1
883377,2018-02-07T07:44:46.893,52114,34355,1
883093,2018-02-07T00:21:22.083,52114,46241,1
887341,2018-02-10T17:29:23.880,52157,18651,1
1022141,2018-12-27T10:36:21.450,52201,30519,1
891640,2018-02-15T22:44:52.250,52218,50707,1
892950,2018-02-17T16:21:54.430,52225,15047,1
892451,2018-02-16T20:18:28.637,52225,41191,1
894138,2018-02-19T21:29:37.037,52248,6434,1
894115,2018-02-19T21:03:14.290,52248,27326,1
894116,2018-02-19T21:14:54.843,52248,27326,3
895110,2018-02-21T18:50:32.203,52270,44671,1
895252,2018-02-22T07:11:56.600,52281,12620,1
895859,2018-02-23T16:53:13.567,52298,47078,1
896704,2018-02-26T03:17:13.787,52318,16152,1
896990,2018-02-27T01:44:50.687,52331,52060,1
898355,2018-03-02T08:05:00.250,52386,46481,1
899202,2018-03-04T12:30:17.233,52409,52304,1
899326,2018-03-04T23:59:26.383,52432,4183,1
899810,2018-03-09T09:45:32.473,52432,4183,3
899343,2018-03-05T04:36:05.030,52433,244,1
899405,2018-03-05T18:55:49.790,52452,8852,1
899456,2018-03-06T11:37:04.263,52459,7573,1
899531,2018-03-06T18:57:00.683,52463,52060,1
899563,2018-03-06T23:17:57.953,52473,35494,1
899663,2018-03-07T19:25:10.873,52485,1214,1
899718,2018-03-08T08:17:35.673,52492,35338,1
899719,2018-03-08T08:38:55.300,52495,37058,1
899736,2018-03-08T09:53:12.427,52498,52281,1
899816,2018-03-09T10:22:02.147,52503,46670,1
899817,2018-03-09T10:56:20.340,52504,52060,1
899924,2018-03-09T20:53:12.573,52518,4979,1
900088,2018-03-11T15:38:17.523,52518,4979,3
900414,2018-03-14T19:54:21.423,52586,52373,1
900457,2018-03-15T01:06:41.143,52586,52587,1
900556,2018-03-15T22:16:53.313,52586,52587,3
1312138,2021-12-06T16:13:42.483,52587,244,1
1034444,2019-03-07T08:36:14.580,52587,36515,1
900433,2018-03-14T21:57:21.933,52587,51994,1
1034443,2019-03-07T08:36:14.580,52587,52373,1
1179102,2020-07-10T22:07:36.070,52587,69494,1
900701,2018-03-17T08:30:19.550,52628,244,1
900864,2018-03-18T17:47:08.733,53641,47334,1
900840,2018-03-18T13:18:26.363,53646,9770,1
900897,2018-03-18T23:28:07.613,53646,9770,3
906559,2018-03-21T21:52:31.580,53676,52533,1
906271,2018-03-21T14:23:50.147,53689,53691,1
919009,2018-03-28T12:41:45.923,53725,53802,1
907732,2018-03-23T20:42:06.977,53729,244,1
908335,2018-03-24T19:54:07.153,53743,47694,1
910683,2018-03-25T21:27:42.177,53765,47207,1
916469,2018-03-26T16:18:27.490,53785,437,1
916470,2018-03-26T16:18:27.490,53785,7199,1
916706,2018-03-26T20:17:20.640,53789,53776,1
917856,2018-03-27T15:37:47.370,53795,47829,1
919579,2018-03-28T20:39:16.203,53827,52587,1
919596,2018-03-28T20:53:24.050,53827,52587,3
921268,2018-03-30T02:18:33.697,53834,6434,1
922675,2018-03-31T00:15:18.313,53846,45907,1
961258,2018-05-09T08:55:12.130,53853,40916,1
924910,2018-04-01T16:13:21.697,53877,2591,1
924911,2018-04-01T16:13:21.697,53877,8030,1
925147,2018-04-01T18:42:55.200,53882,34612,1
927208,2018-04-03T09:10:18.990,53906,53822,1
931540,2018-04-06T20:50:51.200,53944,47908,1
931546,2018-04-06T21:00:49.900,53946,52587,1
932654,2018-04-07T17:33:45.627,53964,1452,1
932655,2018-04-07T17:33:45.627,53964,32003,1
933602,2018-04-08T09:09:34.690,53972,35338,1
939012,2018-04-10T12:19:36.900,54018,995,1
939415,2018-04-10T19:05:21.313,54028,54020,1
980598,2018-06-15T07:19:30.127,54028,55159,1
943229,2018-04-13T12:56:20.967,54066,53797,1
947825,2018-04-16T21:30:09.887,54108,5912,1
951455,2018-04-20T04:08:08.077,54127,54167,1
950972,2018-04-19T12:53:09.617,54132,54152,1
950732,2018-04-19T05:42:53.290,54145,27385,1
1010519,2018-10-24T07:08:29.207,54152,25010,1
952103,2018-04-21T01:24:30.943,54152,54132,1
951239,2018-04-19T20:32:52.640,54158,22908,1
951655,2018-04-20T12:43:31.333,54180,28680,1
951654,2018-04-20T12:43:31.333,54180,40400,1
952167,2018-04-21T05:43:14.073,54198,51600,1
952287,2018-04-21T10:33:07.327,54200,38794,1
952912,2018-04-22T10:24:10.983,54206,48021,1
953712,2018-04-22T20:06:12.093,54227,31553,1
1312354,2021-12-11T18:18:26.250,54235,244,1
955386,2018-04-25T17:00:33.583,54263,40542,1
955019,2018-04-24T21:46:31.843,54269,47334,1
955683,2018-04-26T02:44:28.210,54282,52060,1
955853,2018-04-26T10:40:50.493,54283,52060,1
957292,2018-04-29T01:22:51.107,54322,5463,1
957795,2018-04-29T20:14:19.940,54341,8625,1
957830,2018-04-29T20:46:12.530,54349,54325,1
960390,2018-05-04T07:59:31.500,54355,43232,1
1010141,2018-10-21T01:30:22.310,54362,1648,1
962404,2018-05-15T06:28:27.120,54389,54391,1
959469,2018-05-02T08:12:20.683,54390,3663,1
960164,2018-05-03T09:59:05.443,54390,10883,1
959523,2018-05-02T09:40:08.713,54392,40572,1
959868,2018-05-02T20:12:10.883,54411,52060,1
959931,2018-05-02T22:58:38.053,54414,2711,1
960346,2018-05-03T21:55:59.643,54427,35002,1
960520,2018-05-05T00:49:00.677,54450,30602,1
960600,2018-05-05T13:50:46.723,54457,52060,1
960701,2018-05-05T21:08:01.307,54457,52060,3
960781,2018-05-06T07:49:28.173,54470,9085,1
961002,2018-05-07T16:02:08.563,54514,19165,1
961003,2018-05-07T16:03:03.853,54514,45594,1
961092,2018-05-08T09:44:23.613,54521,8664,1
1048229,2019-04-22T15:40:30.350,54532,1743,1
961374,2018-05-10T00:45:26.747,54546,52207,1
961505,2018-05-10T18:52:02.757,54555,10036,1
961451,2018-05-10T12:23:28.280,54567,7813,1
1001588,2018-09-14T17:54:51.640,54576,52060,1
961568,2018-05-11T05:19:19.597,54581,50823,1
961733,2018-05-11T20:31:41.330,54602,54223,1
961809,2018-05-12T05:48:10.570,54608,611,1
961811,2018-05-12T05:48:57.270,54608,8577,1
961816,2018-05-12T09:21:50.480,54608,22978,1
961810,2018-05-12T05:48:57.270,54608,38960,1
961807,2018-05-12T05:48:10.570,54608,41847,1
961808,2018-05-12T05:48:10.570,54608,47366,1
961853,2018-05-12T16:44:12.947,54613,54608,1
962205,2018-05-13T20:30:31.260,54651,54641,1
962560,2018-05-15T20:00:27.857,54695,15377,1
962605,2018-05-15T22:17:31.357,54696,14334,1
962814,2018-05-16T19:34:09.917,54740,9938,1
1275099,2021-05-28T17:39:20.927,54741,77065,1
963052,2018-05-17T20:53:05.687,54747,20785,1
962849,2018-05-17T02:24:42.577,54747,54713,1
962979,2018-05-17T15:39:31.883,54751,50551,1
963102,2018-05-18T01:53:23.623,54756,52060,1
963162,2018-05-18T15:13:31.347,54783,35979,1
963281,2018-05-19T03:13:45.137,54796,1726,1
963383,2018-05-19T13:24:39.470,54803,43425,1
963342,2018-05-19T11:48:36.840,54803,47265,1
971093,2018-05-19T17:11:44.663,54813,15544,1
971428,2018-05-20T07:17:44.057,54813,15544,3
978392,2018-06-08T06:38:23.660,54833,54835,1
971666,2018-05-21T08:51:04.607,54835,54833,1
971937,2018-05-22T20:53:37.877,54862,244,1
972182,2018-05-24T11:25:06.310,54875,52060,1
974393,2018-05-26T22:09:01.090,54912,24292,1
975112,2018-05-29T15:11:04.570,54957,47078,1
975085,2018-05-29T13:06:58.533,54957,52060,1
975465,2018-05-30T17:13:27.063,54957,47078,3
975466,2018-05-30T17:13:27.063,54957,52060,3
975204,2018-05-29T20:00:06.560,54970,14275,1
975217,2018-05-29T20:49:18.347,54971,54297,1
975351,2018-05-30T07:07:38.477,54974,5267,1
975379,2018-05-30T08:29:30.440,54974,6286,1
975380,2018-05-30T08:30:24.943,54974,11102,1
975393,2018-05-30T09:18:36.613,54979,24960,1
975470,2018-05-30T17:25:12.097,54979,24960,3
975513,2018-05-30T19:21:41.267,54985,54223,1
976848,2018-06-04T22:34:43.293,54985,54223,3
1320561,2022-02-20T01:08:45.773,55054,82837,1
1018921,2018-12-07T10:15:47.830,55092,25507,1
1018920,2018-12-07T10:15:47.830,55092,47983,1
977334,2018-06-06T12:24:44.353,55101,10186,1
978188,2018-06-07T15:26:48.080,55129,52267,1
978588,2018-06-08T18:17:22.950,55159,54028,1
979252,2018-06-11T00:45:59.440,55159,54028,3
979113,2018-06-10T16:47:27.147,55185,54813,1
981020,2018-06-16T14:14:17.407,55260,12481,1
980712,2018-06-15T15:54:28.513,55284,34290,1
981222,2018-06-17T05:06:23.673,55330,44485,1
981578,2018-06-18T11:52:57.007,55334,17273,1
981292,2018-06-17T10:58:16.527,55334,32300,1
981791,2018-06-19T06:45:12.473,55372,35433,1
981916,2018-06-19T19:54:38.480,55388,55383,1
982220,2018-06-21T10:32:41.473,55415,2623,1
982382,2018-06-21T20:25:54.687,55415,2623,3
984314,2018-07-03T04:45:01.570,55606,54362,1
984265,2018-07-02T14:39:03.953,55610,55421,1
984283,2018-07-02T17:32:45.693,55614,35916,1
984282,2018-07-02T17:32:45.693,55614,38749,1
984379,2018-07-03T21:11:24.807,55627,9938,1
984417,2018-07-04T12:28:28.587,55635,55608,1
984429,2018-07-04T16:59:43.447,55638,44071,1
984597,2018-07-06T07:16:35.830,55661,46396,1
988746,2018-07-20T19:23:04.927,55661,46396,3
984858,2018-07-08T20:18:42.343,55702,244,1
984817,2018-07-08T12:51:58.703,55708,5264,1
985111,2018-07-11T12:04:06.107,55756,47078,1
985337,2018-07-13T12:08:11.783,55756,47078,3
985110,2018-07-11T11:17:43.193,55758,41149,1
985155,2018-07-11T14:06:28.307,55767,20591,1
985231,2018-07-12T09:19:21.140,55788,5528,1
985209,2018-07-12T06:35:26.247,55788,39050,1
985277,2018-07-12T19:58:43.110,55788,5528,3
985278,2018-07-12T19:58:43.110,55788,39050,3
985214,2018-07-12T07:07:27.140,55789,30765,1
985276,2018-07-12T19:44:11.727,55797,6067,3
985317,2018-07-13T03:17:40.870,55803,30773,1
985338,2018-07-13T12:26:12.697,55806,47078,1
986542,2018-07-15T19:27:39.747,55816,45177,1
986577,2018-07-16T04:21:46.977,55852,6671,1
986653,2018-07-16T18:04:23.747,55857,10286,1
1107483,2019-10-21T10:15:55.527,55876,62062,1
986800,2018-07-17T21:47:43.463,55904,29356,1
988306,2018-07-18T15:31:39.727,55906,47078,1
989011,2018-07-21T23:47:56.527,55927,14344,1
988501,2018-07-19T13:20:54.590,55945,55711,1
988735,2018-07-20T18:50:05.950,55945,55711,3
988522,2018-07-19T14:56:33.667,55949,55920,1
989061,2018-07-22T08:33:42.773,55998,43499,1
989161,2018-07-22T13:43:39.127,56007,55667,1
989313,2018-07-23T08:58:51.437,56033,32964,1
989429,2018-07-23T17:42:52.227,56046,20378,1
990412,2018-07-24T04:21:16.947,56046,20378,3
990513,2018-07-24T12:56:57.687,56081,244,1
1147172,2020-03-31T17:33:18.310,56110,66952,1
991332,2018-07-27T03:48:13.960,56123,16346,1
995252,2018-08-08T06:43:14.433,56123,16346,3
991779,2018-07-28T15:47:55.710,56129,55667,1
991426,2018-07-27T13:47:37.437,56134,56126,1
991591,2018-07-28T00:42:02.333,56137,14372,1
991696,2018-07-28T10:25:02.207,56149,38942,1
991883,2018-07-28T22:33:26.770,56155,52587,1
994248,2018-08-06T07:15:24.427,56155,52587,3
992267,2018-07-30T08:13:46.783,56175,45239,1
992298,2018-07-30T12:15:26.770,56178,55711,1
992691,2018-07-31T18:24:14.080,56205,14425,1
993491,2018-08-03T12:44:56.860,56266,45773,1
993637,2018-08-03T21:59:26.857,56277,16346,1
993636,2018-08-03T21:59:26.857,56277,54582,1
995255,2018-08-08T06:44:45.620,56277,54582,3
994283,2018-08-06T11:43:36.340,56295,471,1
994284,2018-08-06T11:43:36.340,56295,2744,1
994865,2018-08-07T01:02:02.407,56321,29148,1
995108,2018-08-07T20:25:26.177,56321,29148,3
995181,2018-08-08T00:34:33.863,56337,5264,1
999965,2018-08-28T22:44:56.987,56337,10186,1
995298,2018-08-08T10:33:46.550,56337,56344,1
995326,2018-08-08T11:24:59.477,56345,43567,1
995393,2018-08-08T16:47:10.607,56348,42453,1
995823,2018-08-10T06:08:02.267,56376,2376,1
995840,2018-08-10T06:51:18.697,56379,52,1
996065,2018-08-10T22:02:37.053,56379,52,3
996399,2018-08-12T05:34:10.033,56408,50071,1
996737,2018-08-13T09:28:21.827,56429,11139,1
996738,2018-08-13T09:28:21.827,56429,15634,1
997018,2018-08-14T07:19:00.903,56431,56426,1
996899,2018-08-13T20:09:03.673,56444,46757,1
997170,2018-08-14T19:24:05.380,56451,52060,1
997774,2018-08-17T02:38:05.930,56506,45116,1
997796,2018-08-17T05:46:57.580,56509,37972,1
997812,2018-08-17T06:59:07.407,56509,55447,1
997813,2018-08-17T06:59:07.407,56509,55659,1
997993,2018-08-18T03:15:34.250,56524,9615,1
997994,2018-08-18T03:19:39.557,56524,44422,1
1111467,2019-11-15T07:07:34.563,56554,65117,1
998302,2018-08-20T00:44:05.340,56558,716,1
998350,2018-08-20T08:30:40.267,56561,2767,1
998348,2018-08-20T08:29:33.087,56561,7658,1
998382,2018-08-20T09:44:08.830,56561,38314,1
998349,2018-08-20T08:29:38.543,56561,42675,1
998381,2018-08-20T09:44:08.830,56561,45388,1
998347,2018-08-20T08:29:33.087,56561,45594,1
999804,2018-08-27T20:16:03.040,56561,42675,3
998628,2018-08-21T11:47:24.773,56572,55421,1
998647,2018-08-21T13:04:23.070,56602,1136,1
999803,2018-08-27T20:13:56.290,56602,1136,3
1306162,2021-12-01T00:19:43.670,56609,244,1
998743,2018-08-21T23:51:14.990,56619,51235,1
998820,2018-08-22T12:48:32.710,56636,20809,1
998949,2018-08-22T20:28:41.263,56653,56572,1
999021,2018-08-23T05:57:45.697,56655,5267,1
999046,2018-08-23T08:36:48.957,56670,56653,1
999140,2018-08-23T17:42:33.940,56688,18691,1
999285,2018-08-24T15:09:17.567,56704,52587,1
999770,2018-08-27T17:20:28.480,56704,52587,3
999311,2018-08-24T18:31:22.167,56714,54325,1
999393,2018-08-25T08:39:46.700,56723,13424,1
1164621,2020-05-25T23:40:32.943,56740,54791,3
999616,2018-08-26T23:38:42.837,56753,44161,1
999894,2018-08-28T13:14:50.813,56788,24920,1
1000072,2018-08-29T16:31:13.740,56809,53983,1
1000099,2018-08-29T18:48:16.333,56812,55491,1
1220026,2020-12-06T18:25:59.650,56816,46172,1
1000201,2018-08-30T08:59:03.300,56825,51098,1
1000320,2018-08-30T23:04:30.433,56825,52587,1
1000413,2018-08-31T18:15:15.890,56825,51098,3
1000412,2018-08-31T18:15:15.890,56825,52587,3
1000297,2018-08-30T20:48:01.383,56836,9238,1
1000319,2018-08-30T22:37:44.723,56836,43780,1
1000441,2018-08-31T20:32:18.440,56851,13826,1
1000625,2018-09-02T19:59:09.873,56872,52267,1
